lead_id,created_date,source,course_interest,city,total_calls,total_whatsapp_messages,total_emails,email_opened,whatsapp_replied,form_completion_percentage,response_time_hours,days_since_last_interaction,current_stage,days_in_inquiry_stage,days_in_engagement_stage,days_in_application_stage,days_in_verification_stage,counselor_id,converted,days_to_convert
LEAD04113,2023-12-05,facebook,MBA,Delhi,1,4,0,0,0,4,56.0,21,application,20,13,9,2,C010,0,
LEAD04114,2025-04-05,referral,B.Com,Pune,0,4,0,0,0,24,39.2,27,application,8,5,6,4,C003,1,61
LEAD04115,2023-05-06,referral,MBA,Pune,2,4,0,0,0,67,71.2,4,application,16,6,0,1,C008,1,35
LEAD04116,2024-10-11,referral,MBA,Mumbai,3,5,2,1,0,13,68.6,14,application,10,14,9,6,C001,1,33
LEAD04117,2024-02-22,google_ads,MBA,Pune,0,9,1,0,0,15,40.6,26,inquiry,16,14,1,2,C007,0,
LEAD04118,2023-02-06,facebook,B.Com,Pune,3,2,1,1,0,16,50.7,1,inquiry,7,6,2,5,C002,0,
LEAD04119,2024-07-13,referral,B.Tech CS,Bangalore,1,4,2,0,1,67,,17,admission,8,8,2,5,C007,1,35
LEAD04120,2024-08-11,facebook,MBA,Hyderabad,4,0,0,0,0,32,,25,inquiry,9,0,8,4,C005,0,
LEAD04121,2024-08-15,referral,B.Com,Delhi,1,2,0,0,1,26,39.8,20,inquiry,17,12,8,0,C004,0,
LEAD04122,2025-12-12,walk_in,BBA,Chennai,4,2,0,0,0,67,3.5,14,engagement,1,11,8,1,C010,1,59
LEAD04123,2024-06-21,google_ads,MBA,Delhi,5,2,1,0,1,0,34.0,26,inquiry,16,12,8,7,C001,0,
LEAD04124,2024-06-07,google_ads,MBA,Chennai,7,9,1,1,0,26,,29,engagement,2,9,10,3,C009,0,
LEAD04125,2023-07-16,facebook,B.Tech CS,Delhi,1,0,2,0,0,30,,22,engagement,11,15,1,1,C007,0,
LEAD04126,2023-08-04,referral,B.Tech CS,Hyderabad,4,3,5,1,1,46,2.6,21,engagement,15,14,9,5,C010,0,
LEAD04127,2023-01-12,google_ads,B.Tech CS,Chennai,7,3,2,1,0,21,16.4,2,application,4,3,10,2,C008,0,
LEAD04128,2025-09-16,google_ads,M.Tech,Bangalore,3,0,1,0,0,35,,14,engagement,2,1,8,7,C003,0,
LEAD04129,2023-06-26,website,B.Com,Chennai,0,0,1,0,0,12,42.9,8,engagement,0,1,7,2,C007,1,72
LEAD04130,2024-10-14,walk_in,BBA,Mumbai,1,5,2,0,0,46,1.6,26,engagement,12,14,1,0,C006,0,
LEAD04131,2023-09-04,walk_in,B.Tech CS,Mumbai,9,7,4,0,0,92,,30,application,10,15,9,3,C004,0,
LEAD04132,2023-05-13,facebook,B.Tech CS,Mumbai,5,9,2,0,0,61,18.4,26,inquiry,14,12,7,4,C002,0,
LEAD04133,2024-07-18,referral,MBA,Chennai,0,1,1,0,0,13,,10,application,0,9,7,2,C009,0,
LEAD04134,2025-06-17,google_ads,MBA,Pune,1,6,4,1,0,10,16.8,24,engagement,20,7,10,1,C008,0,
LEAD04135,2023-08-16,google_ads,MBA,Delhi,4,9,1,0,0,32,42.2,24,engagement,5,0,3,1,C004,0,
LEAD04136,2024-02-23,website,MBA,Chennai,6,2,0,0,0,10,,23,application,1,10,0,4,C004,0,
LEAD04137,2024-01-23,referral,MBA,Pune,4,7,2,0,0,50,,18,verification,11,1,9,4,C005,1,54
LEAD04138,2023-07-15,google_ads,B.Tech CS,Pune,2,0,2,1,0,38,,18,inquiry,8,13,1,5,C006,0,
LEAD04139,2024-08-21,google_ads,B.Com,Mumbai,0,8,0,0,1,0,33.2,25,verification,11,15,8,7,C006,0,
LEAD04140,2023-07-05,website,B.Com,Delhi,0,1,0,0,1,49,46.8,21,inquiry,18,1,5,4,C003,0,
LEAD04141,2025-07-22,referral,B.Tech CS,Mumbai,1,5,2,0,0,37,30.0,3,admission,13,12,4,7,C006,1,22
LEAD04142,2023-05-23,referral,BBA,Chennai,3,7,2,1,0,28,40.7,18,admission,20,2,1,5,C009,1,10
LEAD04143,2025-02-06,google_ads,M.Tech,Hyderabad,0,3,0,0,0,34,35.5,16,inquiry,6,2,0,7,C009,0,
LEAD04144,2025-02-28,facebook,MBA,Chennai,5,3,3,1,0,49,6.0,8,admission,9,5,0,4,C004,1,29
LEAD04145,2023-08-26,referral,BBA,Mumbai,0,2,1,0,1,10,,29,inquiry,16,3,4,4,C002,0,
LEAD04146,2024-02-26,google_ads,B.Tech CS,Pune,4,5,2,1,1,45,10.7,17,admission,8,5,0,0,C002,1,34
LEAD04147,2025-01-09,referral,B.Tech CS,Bangalore,1,2,0,0,1,22,50.7,28,engagement,5,0,4,5,C002,0,
LEAD04148,2025-07-11,facebook,B.Tech CS,Delhi,4,0,1,1,0,36,9.8,29,inquiry,6,10,8,3,C009,0,
LEAD04149,2023-09-27,referral,M.Tech,Mumbai,5,8,3,0,1,39,4.5,21,engagement,19,8,6,0,C009,0,
LEAD04150,2023-06-16,website,B.Tech CS,Bangalore,5,7,6,1,1,46,,10,inquiry,17,8,2,6,C004,0,
LEAD04151,2023-01-24,website,B.Tech CS,Hyderabad,7,10,0,0,1,22,41.5,22,application,9,4,2,2,C005,1,80
LEAD04152,2024-05-10,walk_in,B.Com,Mumbai,4,10,3,1,1,66,57.2,20,inquiry,3,10,5,5,C003,1,80
LEAD04153,2025-02-27,google_ads,MBA,Delhi,6,7,4,1,0,28,,15,enrollment,20,4,6,6,C001,1,12
LEAD04154,2024-08-17,google_ads,BBA,Hyderabad,1,6,1,0,1,39,12.0,27,inquiry,15,0,2,3,C010,0,
LEAD04155,2024-02-11,google_ads,MBA,Chennai,3,12,2,1,0,77,41.7,23,engagement,3,14,4,7,C001,0,
LEAD04156,2023-05-10,facebook,B.Tech CS,Pune,3,2,0,0,0,4,42.0,16,inquiry,13,9,5,1,C010,0,
LEAD04157,2024-11-21,google_ads,BBA,Chennai,1,0,0,0,0,17,,2,application,14,9,0,2,C001,0,
LEAD04158,2023-06-06,facebook,BBA,Bangalore,3,5,3,0,1,67,61.8,8,enrollment,5,3,10,5,C004,1,20
LEAD04159,2023-12-08,google_ads,BBA,Mumbai,4,3,3,0,0,34,28.6,0,enrollment,9,8,8,6,C004,1,87
LEAD04160,2023-11-10,google_ads,B.Tech CS,Hyderabad,4,0,2,0,0,12,29.8,5,engagement,1,2,5,4,C002,0,
LEAD04161,2025-03-27,walk_in,B.Com,Mumbai,5,11,2,1,1,88,56.3,17,application,18,1,3,6,C009,1,23
LEAD04162,2025-07-19,google_ads,B.Tech CS,Mumbai,0,0,1,1,0,16,3.5,13,engagement,2,15,5,6,C006,0,
LEAD04163,2024-09-25,walk_in,B.Tech CS,Bangalore,3,10,0,0,0,25,11.3,29,application,5,8,8,2,C008,0,
LEAD04164,2025-10-02,google_ads,MBA,Bangalore,4,5,1,1,1,14,,28,admission,2,8,10,5,C006,1,59
LEAD04165,2024-01-13,facebook,B.Tech CS,Pune,0,6,0,0,1,38,10.3,20,engagement,2,5,5,7,C001,0,
LEAD04166,2025-01-28,facebook,B.Com,Hyderabad,4,2,0,0,0,35,57.7,7,inquiry,15,1,10,4,C010,0,
LEAD04167,2025-06-01,referral,B.Com,Delhi,6,5,2,1,0,84,,2,inquiry,18,7,2,4,C003,0,
LEAD04168,2023-01-27,referral,M.Tech,Hyderabad,0,1,3,0,0,0,44.3,4,application,20,15,5,6,C010,0,
LEAD04169,2023-07-08,walk_in,M.Tech,Bangalore,0,3,2,0,1,29,46.4,12,application,16,4,4,2,C009,0,
LEAD04170,2025-12-23,google_ads,MBA,Bangalore,5,18,0,0,1,68,42.3,5,engagement,4,1,3,4,C010,0,
LEAD04171,2025-08-07,facebook,B.Tech CS,Pune,7,9,2,0,1,44,43.9,25,admission,20,12,5,3,C008,1,87
LEAD04172,2025-01-25,website,MBA,Bangalore,1,2,1,1,0,0,,28,inquiry,16,12,10,2,C002,0,
LEAD04173,2024-11-28,google_ads,BBA,Mumbai,5,9,0,0,1,86,,30,admission,7,1,7,6,C005,1,75
LEAD04174,2023-03-21,google_ads,B.Com,Hyderabad,3,6,1,1,0,53,69.9,23,inquiry,1,2,0,3,C005,0,
LEAD04175,2024-08-27,google_ads,B.Tech CS,Hyderabad,3,5,0,0,0,26,31.9,8,verification,1,2,4,7,C002,1,84
LEAD04176,2024-01-02,walk_in,B.Com,Hyderabad,5,1,2,1,0,38,37.1,7,payment,8,4,0,1,C006,1,70
LEAD04177,2025-10-14,google_ads,MBA,Pune,3,2,0,0,0,48,,0,engagement,10,15,4,0,C007,0,
LEAD04178,2024-09-23,google_ads,MBA,Mumbai,0,2,1,0,1,30,67.7,9,inquiry,15,13,2,2,C004,0,
LEAD04179,2024-03-06,website,MBA,Chennai,4,6,4,0,1,92,3.9,19,enrollment,3,1,7,6,C003,1,68
LEAD04180,2024-08-15,walk_in,B.Tech CS,Hyderabad,5,9,2,1,0,44,20.0,4,enrollment,9,3,6,0,C005,1,49
LEAD04181,2025-09-10,google_ads,B.Tech CS,Hyderabad,3,0,0,0,0,37,,23,application,12,4,9,7,C008,0,
LEAD04182,2024-05-09,facebook,MBA,Mumbai,4,8,3,0,0,37,,22,application,13,7,1,0,C009,1,45
LEAD04183,2024-10-10,google_ads,B.Tech CS,Chennai,6,8,2,1,1,40,8.2,30,engagement,3,11,10,2,C008,1,68
LEAD04184,2024-07-04,walk_in,BBA,Hyderabad,3,7,2,0,1,28,,14,engagement,9,14,1,5,C008,0,
LEAD04185,2023-12-11,facebook,MBA,Bangalore,5,5,2,1,1,79,57.5,22,inquiry,20,12,0,2,C003,0,
LEAD04186,2024-10-17,facebook,B.Tech CS,Pune,4,0,0,0,0,23,32.0,9,inquiry,5,0,4,7,C003,0,
LEAD04187,2024-06-13,google_ads,MBA,Delhi,5,2,3,1,0,33,26.5,22,admission,4,6,9,0,C005,1,8
LEAD04188,2024-08-12,referral,B.Com,Pune,1,6,0,0,1,19,,8,inquiry,20,0,2,2,C002,0,
LEAD04189,2025-02-25,facebook,BBA,Hyderabad,7,8,3,0,1,26,4.8,22,inquiry,16,10,2,1,C007,0,
LEAD04190,2025-01-27,google_ads,BBA,Chennai,3,6,1,0,0,30,42.7,5,application,13,1,10,1,C008,0,
LEAD04191,2023-04-18,google_ads,B.Tech CS,Pune,7,3,3,1,1,28,,5,payment,10,10,10,1,C002,1,76
LEAD04192,2023-05-11,google_ads,B.Com,Delhi,4,5,3,0,1,46,12.2,2,verification,6,11,2,1,C002,1,28
LEAD04193,2024-10-28,referral,B.Tech CS,Hyderabad,0,0,3,1,0,19,40.0,9,inquiry,15,15,8,5,C009,0,
LEAD04194,2025-09-02,google_ads,BBA,Hyderabad,1,2,0,0,0,77,59.1,26,inquiry,18,15,2,1,C004,0,
LEAD04195,2024-07-11,facebook,MBA,Mumbai,2,6,4,0,1,43,59.7,22,engagement,8,7,5,3,C003,1,87
LEAD04196,2024-08-19,website,BBA,Hyderabad,6,8,0,0,0,32,15.9,21,inquiry,6,6,10,4,C004,0,
LEAD04197,2023-01-03,facebook,B.Tech CS,Bangalore,6,4,0,0,0,19,21.7,20,engagement,15,0,6,4,C010,0,
LEAD04198,2024-11-24,walk_in,MBA,Bangalore,1,3,2,0,0,28,12.7,19,engagement,8,8,7,4,C008,0,
LEAD04199,2024-12-10,facebook,MBA,Bangalore,4,5,1,1,1,13,,10,admission,4,0,4,0,C010,1,11
LEAD04200,2023-05-27,referral,M.Tech,Chennai,2,0,0,0,0,16,,27,inquiry,1,4,2,6,C004,0,
LEAD04201,2024-07-16,referral,B.Com,Bangalore,0,5,3,0,0,7,44.5,3,admission,11,5,4,5,C007,1,67
LEAD04202,2023-06-28,referral,B.Tech CS,Mumbai,0,0,0,0,0,0,22.1,18,application,2,4,9,6,C009,0,
LEAD04203,2023-09-01,walk_in,B.Tech CS,Mumbai,1,5,3,0,0,34,,24,inquiry,12,15,0,0,C010,0,
LEAD04204,2023-03-07,google_ads,B.Tech CS,Bangalore,1,4,0,0,0,57,42.5,5,inquiry,11,6,1,6,C002,0,
LEAD04205,2023-06-28,referral,M.Tech,Delhi,10,17,3,1,0,62,,9,admission,11,6,6,2,C006,1,47
LEAD04206,2023-01-19,referral,B.Tech CS,Delhi,7,8,2,1,1,55,20.2,30,application,15,3,6,7,C001,0,
LEAD04207,2023-04-07,referral,B.Tech CS,Mumbai,4,8,3,0,0,67,21.0,16,verification,14,6,2,0,C005,1,18
LEAD04208,2023-07-07,referral,B.Tech CS,Mumbai,0,3,1,0,0,21,35.8,16,verification,0,6,7,6,C008,0,
LEAD04209,2023-12-25,facebook,B.Com,Hyderabad,2,3,4,1,1,57,,1,application,11,7,7,2,C005,0,
LEAD04210,2024-10-03,google_ads,BBA,Hyderabad,6,8,0,0,0,0,71.5,16,inquiry,6,7,6,3,C005,0,
LEAD04211,2025-07-17,walk_in,BBA,Bangalore,3,5,1,1,0,70,52.3,14,inquiry,19,13,0,2,C008,0,
LEAD04212,2023-08-08,google_ads,MBA,Chennai,4,6,0,0,0,21,58.2,14,admission,2,8,2,6,C004,1,21
LEAD04213,2023-11-27,referral,MBA,Bangalore,2,1,0,0,0,0,59.4,29,payment,3,6,4,4,C005,1,72
LEAD04214,2023-06-07,google_ads,BBA,Mumbai,4,2,1,0,0,10,18.3,9,engagement,19,1,5,1,C002,0,
LEAD04215,2025-08-17,website,B.Tech CS,Mumbai,8,11,1,0,1,55,19.3,2,admission,5,15,10,6,C010,1,82
LEAD04216,2024-01-24,website,B.Com,Delhi,4,7,4,0,1,40,,11,inquiry,9,3,1,2,C008,0,
LEAD04217,2023-09-07,google_ads,MBA,Delhi,6,8,4,0,1,69,31.8,15,application,9,5,2,7,C001,1,31
LEAD04218,2023-02-05,google_ads,B.Tech CS,Chennai,4,0,1,0,0,11,5.2,13,verification,6,8,0,3,C005,1,57
LEAD04219,2024-11-14,google_ads,B.Tech CS,Mumbai,4,7,2,0,0,37,,17,application,3,4,1,5,C009,1,68
LEAD04220,2023-09-22,referral,B.Tech CS,Mumbai,2,2,3,0,1,7,,7,engagement,10,13,5,5,C008,0,
LEAD04221,2025-04-10,facebook,MBA,Delhi,1,5,4,1,0,52,6.1,18,engagement,14,10,5,1,C010,0,
LEAD04222,2025-06-27,referral,B.Tech CS,Mumbai,3,2,2,1,0,43,27.0,26,engagement,15,14,3,0,C009,0,
LEAD04223,2025-12-01,google_ads,MBA,Chennai,5,6,5,0,0,61,,14,application,11,14,10,4,C004,1,8
LEAD04224,2024-02-25,walk_in,BBA,Chennai,6,9,3,1,1,31,4.2,26,inquiry,18,1,1,6,C002,0,
LEAD04225,2023-04-22,facebook,B.Com,Pune,1,0,2,0,0,30,55.0,21,engagement,14,6,2,7,C004,0,
LEAD04226,2024-02-06,google_ads,B.Com,Delhi,3,2,1,0,1,0,8.7,25,application,17,11,5,2,C005,0,
LEAD04227,2024-03-08,google_ads,B.Com,Delhi,3,6,2,1,0,30,21.3,18,inquiry,17,14,0,7,C007,0,
LEAD04228,2023-08-04,facebook,B.Tech CS,Mumbai,3,6,0,0,0,29,,8,engagement,13,0,8,6,C004,0,
LEAD04229,2025-09-05,facebook,M.Tech,Chennai,3,3,1,1,1,37,52.1,26,engagement,17,9,4,3,C003,0,
LEAD04230,2024-12-01,google_ads,BBA,Hyderabad,4,4,0,0,0,35,6.0,11,engagement,1,1,0,3,C005,0,
LEAD04231,2023-01-09,google_ads,B.Tech CS,Mumbai,4,1,0,0,0,20,25.5,29,inquiry,16,14,1,1,C006,0,
LEAD04232,2024-08-08,google_ads,B.Tech CS,Mumbai,4,0,1,0,0,34,44.4,1,inquiry,17,11,4,2,C008,0,
LEAD04233,2024-07-03,facebook,MBA,Delhi,3,3,0,0,1,0,27.1,30,inquiry,7,9,3,2,C009,0,
LEAD04234,2025-01-14,website,B.Tech CS,Delhi,1,3,2,0,0,37,63.7,25,engagement,10,4,1,2,C005,0,
LEAD04235,2023-10-15,facebook,B.Tech CS,Delhi,4,8,7,0,0,67,59.6,28,inquiry,0,9,2,4,C006,0,
LEAD04236,2024-12-26,google_ads,MBA,Hyderabad,4,1,3,1,0,27,50.1,12,application,10,8,4,1,C006,0,
LEAD04237,2024-12-20,google_ads,M.Tech,Chennai,7,5,1,1,1,33,,16,payment,6,3,0,2,C002,1,28
LEAD04238,2023-08-14,website,B.Com,Bangalore,2,5,4,1,1,40,,3,verification,15,5,0,5,C006,0,
LEAD04239,2024-01-15,google_ads,MBA,Pune,3,4,1,0,1,9,,16,payment,11,3,10,7,C008,1,62
LEAD04240,2023-04-08,referral,B.Tech CS,Chennai,0,0,1,1,0,0,,23,verification,3,5,9,0,C010,1,32
LEAD04241,2024-04-25,walk_in,B.Com,Hyderabad,8,8,2,1,1,80,43.9,15,verification,1,13,4,5,C004,1,55
LEAD04242,2024-01-03,google_ads,BBA,Mumbai,1,0,0,0,0,0,,1,inquiry,15,7,1,5,C004,0,
LEAD04243,2025-12-23,facebook,BBA,Hyderabad,0,1,0,0,0,0,4.1,9,engagement,10,2,0,2,C010,1,35
LEAD04244,2025-12-27,website,B.Tech CS,Chennai,0,2,2,1,0,20,28.4,16,verification,4,2,9,5,C003,0,
LEAD04245,2024-07-23,referral,BBA,Chennai,0,6,2,0,0,47,,1,admission,13,13,6,3,C010,1,8
LEAD04246,2025-08-01,facebook,B.Tech CS,Bangalore,2,6,2,0,1,8,15.9,17,inquiry,1,13,2,5,C004,0,
LEAD04247,2023-10-14,google_ads,BBA,Bangalore,6,6,0,0,1,69,,15,payment,0,6,2,1,C007,1,7
LEAD04248,2023-01-21,walk_in,M.Tech,Pune,2,4,0,0,0,1,1.6,23,application,18,11,0,1,C003,0,
LEAD04249,2024-09-05,facebook,BBA,Hyderabad,2,2,0,0,0,35,17.6,22,engagement,7,15,4,2,C008,0,
LEAD04250,2025-02-10,google_ads,B.Com,Pune,6,10,2,0,0,33,38.9,2,inquiry,19,4,10,5,C002,0,
LEAD04251,2023-07-02,facebook,M.Tech,Delhi,10,7,3,1,0,50,,4,inquiry,20,7,7,5,C004,0,
LEAD04252,2023-08-02,google_ads,B.Tech CS,Pune,4,7,0,0,1,28,10.0,12,inquiry,12,6,1,1,C007,1,51
LEAD04253,2025-06-01,referral,B.Tech CS,Chennai,5,4,5,0,1,26,50.5,15,inquiry,7,4,3,5,C006,0,
LEAD04254,2024-08-11,google_ads,MBA,Hyderabad,6,5,2,1,0,22,,0,inquiry,7,0,9,2,C004,0,
LEAD04255,2024-01-26,google_ads,MBA,Mumbai,3,7,1,1,1,32,10.2,27,engagement,8,4,8,7,C010,1,8
LEAD04256,2024-09-19,google_ads,BBA,Mumbai,2,1,2,1,0,13,38.4,15,application,2,11,7,0,C010,1,15
LEAD04257,2024-04-18,facebook,B.Tech CS,Delhi,0,9,2,0,0,40,33.4,23,inquiry,2,6,5,6,C010,0,
LEAD04258,2024-12-17,google_ads,B.Tech CS,Hyderabad,2,4,0,0,1,4,,29,verification,4,10,3,0,C004,0,
LEAD04259,2025-05-26,referral,B.Com,Bangalore,7,11,5,0,0,79,0.6,21,enrollment,0,4,6,6,C002,1,81
LEAD04260,2023-09-27,facebook,MBA,Delhi,5,7,5,1,0,23,34.6,26,inquiry,6,15,1,0,C005,0,
LEAD04261,2024-02-06,walk_in,MBA,Mumbai,8,6,2,0,1,16,6.4,8,inquiry,16,10,4,7,C009,0,
LEAD04262,2024-11-24,google_ads,B.Tech CS,Bangalore,4,7,3,0,0,27,34.4,24,engagement,2,14,7,4,C003,0,
LEAD04263,2023-06-28,facebook,B.Com,Delhi,0,0,0,0,0,32,41.3,24,inquiry,13,0,5,3,C005,0,
LEAD04264,2025-10-14,walk_in,MBA,Hyderabad,4,1,3,1,0,48,15.9,9,verification,18,13,5,6,C005,0,
LEAD04265,2023-07-23,google_ads,B.Tech CS,Chennai,1,2,1,0,1,45,18.1,12,inquiry,2,8,6,0,C005,0,
LEAD04266,2023-06-11,website,MBA,Chennai,5,7,5,1,0,12,8.0,9,engagement,19,15,2,3,C003,0,
LEAD04267,2025-03-01,referral,BBA,Mumbai,3,6,2,1,0,79,42.2,0,enrollment,13,5,2,3,C001,1,69
LEAD04268,2025-03-18,website,B.Com,Bangalore,6,4,4,0,0,56,7.5,8,inquiry,6,9,6,1,C001,1,43
LEAD04269,2024-09-26,facebook,MBA,Bangalore,2,2,0,0,1,31,67.4,3,admission,17,4,1,5,C002,1,31
LEAD04270,2024-09-13,google_ads,B.Tech CS,Pune,1,7,4,0,1,88,34.2,22,engagement,5,8,5,6,C004,1,85
LEAD04271,2025-05-20,facebook,BBA,Mumbai,1,3,1,0,1,0,53.4,12,inquiry,3,11,3,4,C004,0,
LEAD04272,2023-11-04,walk_in,BBA,Bangalore,0,0,0,0,0,26,,24,inquiry,7,12,9,1,C009,0,
LEAD04273,2023-03-17,walk_in,MBA,Mumbai,6,7,1,0,1,42,38.1,1,verification,20,3,6,5,C010,1,69
LEAD04274,2024-09-24,referral,MBA,Hyderabad,3,8,3,0,1,46,59.6,6,verification,17,9,1,7,C006,1,24
LEAD04275,2025-01-06,referral,B.Tech CS,Pune,2,7,2,1,1,23,,3,enrollment,7,14,3,5,C001,1,7
LEAD04276,2025-07-22,facebook,BBA,Pune,4,2,3,1,1,29,,3,engagement,2,11,10,4,C002,1,64
LEAD04277,2024-10-14,google_ads,M.Tech,Mumbai,3,1,2,1,0,16,,1,engagement,0,15,4,6,C003,0,
LEAD04278,2025-08-12,google_ads,BBA,Chennai,0,1,1,0,1,47,,13,inquiry,0,5,5,3,C001,0,
LEAD04279,2025-01-02,website,M.Tech,Delhi,4,9,2,0,0,67,55.7,1,application,7,2,5,4,C008,0,
LEAD04280,2024-01-10,walk_in,B.Tech CS,Mumbai,1,7,0,0,1,11,49.2,23,inquiry,13,2,6,0,C004,0,
LEAD04281,2023-07-25,referral,BBA,Hyderabad,3,5,0,0,0,21,1.3,17,inquiry,17,3,10,7,C004,0,
LEAD04282,2024-02-26,walk_in,B.Com,Bangalore,2,0,2,0,0,0,52.1,27,inquiry,2,7,3,1,C003,0,
LEAD04283,2025-10-07,facebook,MBA,Pune,2,0,2,0,0,0,10.9,30,application,11,9,1,0,C004,0,
LEAD04284,2025-10-16,google_ads,B.Tech CS,Hyderabad,6,4,2,0,1,52,,12,payment,3,7,3,3,C010,1,10
LEAD04285,2023-02-13,google_ads,BBA,Delhi,1,0,2,1,0,0,,3,verification,0,4,9,0,C007,1,83
LEAD04286,2025-01-05,website,M.Tech,Bangalore,4,0,2,0,0,23,34.8,5,application,12,13,4,0,C007,1,30
LEAD04287,2025-09-07,google_ads,M.Tech,Delhi,6,6,2,0,0,50,,30,inquiry,16,9,10,0,C005,0,
LEAD04288,2025-10-18,facebook,MBA,Pune,5,13,3,0,0,33,,6,engagement,2,7,3,1,C005,0,
LEAD04289,2024-05-22,facebook,MBA,Delhi,5,6,2,1,1,58,18.7,30,verification,19,2,4,1,C009,0,
LEAD04290,2023-04-19,referral,BBA,Bangalore,4,6,2,0,1,10,,15,application,5,1,2,5,C005,1,63
LEAD04291,2025-10-03,facebook,M.Tech,Delhi,10,9,2,1,1,68,,14,inquiry,11,9,4,2,C002,1,60
LEAD04292,2024-07-20,facebook,MBA,Hyderabad,4,10,1,0,0,50,65.5,0,verification,9,4,10,1,C004,0,
LEAD04293,2024-03-18,facebook,M.Tech,Pune,9,3,0,0,0,48,4.0,28,application,0,6,9,3,C008,1,26
LEAD04294,2024-11-23,facebook,BBA,Mumbai,7,7,1,0,1,43,,6,engagement,16,14,1,1,C008,0,
LEAD04295,2023-08-14,walk_in,BBA,Bangalore,0,2,1,0,1,65,70.9,10,inquiry,1,2,5,0,C010,1,51
LEAD04296,2025-06-25,facebook,B.Tech CS,Hyderabad,4,12,3,0,1,43,,18,payment,18,8,8,7,C004,1,52
LEAD04297,2025-04-20,referral,B.Com,Hyderabad,1,0,0,0,0,0,,8,inquiry,10,11,10,0,C004,0,
LEAD04298,2023-12-08,google_ads,B.Tech CS,Hyderabad,2,2,4,1,1,0,,29,payment,14,4,4,7,C008,1,58
LEAD04299,2025-01-10,website,MBA,Bangalore,5,1,3,0,0,50,4.2,12,verification,4,14,4,6,C006,0,
LEAD04300,2025-08-18,walk_in,B.Tech CS,Mumbai,4,12,0,0,0,14,29.4,20,inquiry,18,6,5,5,C007,0,
LEAD04301,2023-08-15,walk_in,B.Tech CS,Pune,5,13,2,1,1,73,13.0,30,engagement,16,0,1,0,C001,0,
LEAD04302,2023-02-14,google_ads,B.Com,Mumbai,0,6,0,0,0,0,26.4,0,payment,2,13,3,4,C006,1,28
LEAD04303,2025-01-07,referral,MBA,Chennai,0,4,1,0,0,24,58.4,15,inquiry,18,10,0,4,C006,0,
LEAD04304,2025-03-06,referral,MBA,Pune,3,4,2,1,0,28,,10,enrollment,3,11,4,5,C009,1,37
LEAD04305,2024-07-13,facebook,B.Tech CS,Delhi,2,2,1,0,0,27,,16,engagement,13,5,1,1,C009,0,
LEAD04306,2024-08-18,walk_in,B.Tech CS,Bangalore,0,7,0,0,1,29,24.7,9,application,11,2,2,1,C010,0,
LEAD04307,2023-08-16,google_ads,B.Com,Pune,0,3,0,0,0,0,57.4,13,inquiry,16,12,4,3,C007,0,
LEAD04308,2023-01-08,google_ads,M.Tech,Chennai,0,1,0,0,0,18,22.1,10,verification,13,2,5,5,C002,0,
LEAD04309,2024-12-02,facebook,BBA,Mumbai,5,6,5,1,1,63,15.9,15,payment,6,14,0,3,C002,1,28
LEAD04310,2024-12-18,website,B.Tech CS,Chennai,2,4,1,1,1,25,,29,verification,17,5,0,3,C005,0,
LEAD04311,2023-06-18,referral,B.Com,Hyderabad,6,3,0,0,0,15,24.5,3,application,20,15,2,7,C004,0,
LEAD04312,2025-06-16,walk_in,B.Tech CS,Delhi,3,1,2,0,0,8,,17,inquiry,14,10,9,1,C010,0,
LEAD04313,2023-07-15,facebook,B.Tech CS,Hyderabad,0,1,2,1,1,15,24.1,8,engagement,0,9,8,7,C002,0,
LEAD04314,2024-11-12,walk_in,B.Com,Bangalore,5,6,2,0,1,59,47.6,26,engagement,9,5,7,2,C005,0,
LEAD04315,2024-04-23,google_ads,MBA,Mumbai,5,10,2,1,1,89,43.0,4,admission,4,6,7,2,C009,1,12
LEAD04316,2025-11-03,referral,B.Tech CS,Chennai,1,4,0,0,1,4,40.7,4,inquiry,3,13,1,6,C004,0,
LEAD04317,2024-06-16,walk_in,B.Com,Delhi,4,5,0,0,0,0,37.1,0,engagement,10,14,10,7,C010,0,
LEAD04318,2024-03-05,google_ads,BBA,Pune,5,12,1,1,0,64,,24,engagement,5,12,9,3,C007,0,
LEAD04319,2023-01-23,referral,B.Com,Chennai,1,4,1,1,0,32,49.4,28,payment,2,4,7,7,C010,1,22
LEAD04320,2023-12-03,facebook,B.Tech CS,Bangalore,1,1,0,0,1,15,,4,verification,1,0,0,0,C006,0,
LEAD04321,2023-02-08,google_ads,B.Tech CS,Chennai,2,3,0,0,0,16,17.2,15,admission,9,11,8,7,C001,1,71
LEAD04322,2024-12-09,walk_in,B.Tech CS,Mumbai,5,8,3,0,0,32,42.0,7,inquiry,12,13,7,0,C008,0,
LEAD04323,2025-02-20,referral,M.Tech,Delhi,6,5,2,0,1,22,27.8,6,application,6,8,8,0,C002,1,22
LEAD04324,2025-04-01,google_ads,B.Tech CS,Mumbai,6,5,2,1,1,43,71.8,20,engagement,5,8,3,7,C002,1,12
LEAD04325,2024-03-19,referral,M.Tech,Pune,5,8,0,0,0,6,,3,application,19,15,0,2,C004,0,
LEAD04326,2024-12-27,referral,B.Tech CS,Hyderabad,2,10,2,1,1,44,30.7,18,admission,0,5,2,4,C010,1,66
