total_calls,total_whatsapp_messages,total_emails,email_opened,whatsapp_replied,form_completion_percentage,response_time_hours,days_since_last_interaction,days_in_inquiry_stage,days_in_engagement_stage,days_in_application_stage,days_in_verification_stage,engagement_score,is_fast_responder,stage_numeric,total_stage_days,source_quality_score,has_high_form_completion,converted
4,8,4,1,1,43,,10,17,11,0,3,5.333333333333333,0,1,31,5,0,0
4,8,2,1,0,39,,11,19,15,1,0,4.666666666666667,0,3,35,2,0,0
4,0,2,1,0,40,,21,10,15,0,1,2.0,0,3,26,5,0,0
8,6,6,1,1,40,27.7,12,7,14,5,2,6.666666666666667,0,6,28,3,0,1
3,7,0,0,0,51,,2,11,6,7,2,3.3333333333333335,0,2,26,5,0,1
5,7,6,1,1,46,,10,17,8,2,6,6.0,0,1,33,2,0,0
5,7,0,0,1,21,,7,1,2,8,2,4.0,0,4,13,1,0,1
0,5,1,1,0,39,70.1,11,12,11,3,4,2.0,0,3,30,3,0,0
7,11,6,1,1,74,56.6,17,20,3,9,1,8.0,0,2,33,3,1,1
4,8,2,1,1,43,63.1,17,16,1,7,1,4.666666666666667,0,1,25,3,0,0
0,5,1,0,0,6,14.3,28,6,2,5,7,2.0,0,3,20,3,0,1
4,3,0,0,0,31,35.9,16,11,0,6,7,2.3333333333333335,0,4,24,5,0,1
5,10,0,0,1,43,22.3,30,2,2,2,4,5.0,0,1,10,3,0,1
3,10,3,0,1,62,,27,18,14,7,7,5.333333333333333,0,1,46,5,0,0
7,10,0,0,0,35,52.0,17,2,9,10,0,5.666666666666667,0,7,21,3,0,1
3,8,1,1,1,27,27.0,24,12,2,3,3,4.0,0,2,20,2,0,0
5,4,2,1,0,42,64.5,18,10,11,8,7,3.6666666666666665,0,3,36,2,0,1
6,13,1,1,1,26,29.1,15,18,3,0,7,6.666666666666667,0,4,28,1,0,0
2,4,2,0,1,46,39.5,12,4,0,10,5,2.6666666666666665,0,1,19,4,0,0
4,6,2,1,0,61,50.4,19,12,10,1,6,4.0,0,2,29,1,0,0
0,3,2,1,0,0,54.3,29,16,11,9,1,1.6666666666666667,0,2,37,5,0,0
7,14,3,0,1,48,,30,7,13,9,3,8.0,0,3,32,4,0,1
2,3,0,0,0,1,38.9,25,7,12,5,5,1.6666666666666667,0,1,29,2,0,0
4,3,0,0,1,28,7.6,8,13,5,9,5,2.3333333333333335,0,2,32,1,0,1
0,3,0,0,1,37,41.1,15,13,14,2,4,1.0,0,3,33,5,0,1
4,8,2,1,1,61,33.4,2,14,13,6,2,4.666666666666667,0,3,35,5,0,1
6,8,2,1,1,65,21.7,24,5,7,8,2,5.333333333333333,0,7,22,4,0,1
3,14,3,1,1,79,59.1,10,13,3,3,0,6.666666666666667,0,3,19,5,1,1
4,1,3,1,0,37,,18,7,1,4,5,2.6666666666666665,0,3,17,1,0,1
1,2,0,0,0,55,,27,9,15,3,0,1.0,0,2,27,3,0,0
6,5,3,1,1,82,19.4,22,5,9,2,4,4.666666666666667,0,5,20,5,1,1
5,2,3,0,0,28,63.3,5,16,15,8,4,3.3333333333333335,0,1,43,1,0,0
2,3,1,0,0,9,14.4,6,5,12,10,4,2.0,0,5,31,3,0,1
2,7,3,0,1,0,45.0,2,17,2,3,1,4.0,0,2,23,4,0,0
0,3,0,0,0,3,,22,6,14,4,0,1.0,0,3,24,5,0,0
0,2,0,0,0,30,17.1,17,7,1,5,3,0.6666666666666666,0,1,16,1,0,0
8,10,4,0,1,56,21.2,16,18,15,10,6,7.333333333333333,0,1,49,3,0,0
3,6,2,0,0,17,19.1,18,10,15,9,7,3.6666666666666665,0,2,41,1,0,1
0,6,0,0,1,38,10.3,20,2,5,5,7,2.0,0,2,19,1,0,0
9,5,2,0,1,63,,0,12,2,5,2,5.333333333333333,0,7,21,5,0,1
2,1,0,0,0,42,,16,12,13,4,3,1.0,0,2,32,5,0,0
7,11,1,0,0,50,,5,16,14,2,2,6.333333333333333,0,3,34,3,0,0
3,7,1,1,1,38,,22,1,12,0,3,3.6666666666666665,0,1,16,3,0,1
6,5,2,1,0,84,,2,18,7,2,4,4.333333333333333,0,1,31,5,1,0
5,8,0,0,0,17,32.1,15,7,3,10,1,4.333333333333333,0,6,21,3,0,1
3,8,0,0,0,29,,23,6,11,7,0,3.6666666666666665,0,6,24,1,0,1
5,6,2,0,1,36,52.9,19,12,2,7,6,4.333333333333333,0,5,27,4,0,1
3,0,2,1,0,17,5.1,18,1,4,10,3,1.6666666666666667,0,1,18,1,0,0
6,5,2,0,1,22,27.8,6,6,8,8,0,4.333333333333333,0,3,22,5,0,1
4,0,1,0,0,39,58.7,16,18,1,0,4,1.6666666666666667,0,1,23,3,0,0
0,0,0,0,0,0,,14,6,12,10,4,0.0,0,4,32,2,0,0
4,7,0,0,1,36,44.6,20,3,12,0,1,3.6666666666666665,0,1,16,3,0,0
7,9,4,0,0,22,,19,14,8,6,6,6.666666666666667,0,6,34,3,0,1
1,6,3,0,1,48,30.9,12,16,1,8,7,3.3333333333333335,0,1,32,3,0,0
0,4,1,0,0,0,1.5,29,1,1,8,7,1.6666666666666667,1,2,17,3,0,0
9,12,3,1,0,89,,11,11,11,7,5,8.0,0,6,34,3,1,1
6,7,1,1,0,48,18.4,3,9,15,5,4,4.666666666666667,0,1,33,5,0,0
4,4,1,0,0,42,31.2,7,19,9,0,5,3.0,0,2,33,1,0,0
0,10,0,0,1,33,,3,16,14,3,2,3.3333333333333335,0,1,35,4,0,0
6,7,2,0,0,71,14.6,14,1,4,8,4,5.0,0,3,17,3,1,1
2,3,3,0,0,13,21.3,2,12,8,9,0,2.6666666666666665,0,3,29,1,0,0
1,2,0,0,0,31,32.7,27,10,5,5,4,1.0,0,1,24,4,0,0
0,6,3,1,0,19,37.5,15,2,3,2,2,3.0,0,1,9,3,0,0
5,10,0,0,0,19,26.1,22,19,13,0,1,5.0,0,1,33,1,0,0
2,5,0,0,0,29,56.4,22,4,9,9,2,2.3333333333333335,0,4,24,1,0,0
5,6,2,0,1,43,32.9,9,11,10,8,5,4.333333333333333,0,5,34,4,0,1
0,4,1,0,0,0,49.8,24,13,12,6,4,1.6666666666666667,0,2,35,3,0,0
6,9,2,1,0,39,,7,0,3,1,3,5.666666666666667,0,7,7,4,0,1
4,5,5,0,1,33,62.9,13,12,11,10,5,4.666666666666667,0,6,38,3,0,1
0,5,3,0,0,7,44.5,3,11,5,4,5,2.6666666666666665,0,5,25,5,0,1
0,0,0,0,0,39,,24,20,1,9,0,0.0,0,1,30,3,0,0
2,0,2,0,0,0,10.9,30,11,9,1,0,1.3333333333333333,0,3,21,1,0,0
0,2,0,0,0,31,41.3,9,18,14,4,4,0.6666666666666666,0,2,40,1,0,0
3,2,0,0,0,26,18.9,6,8,13,0,3,1.6666666666666667,0,1,24,1,0,0
0,6,0,0,0,15,21.4,21,0,6,1,3,2.0,0,2,10,3,0,0
6,10,4,1,1,48,,16,12,12,0,4,6.666666666666667,0,3,28,1,0,1
6,11,4,1,0,58,33.2,4,4,7,6,3,7.0,0,6,20,3,0,1
2,4,1,0,0,27,51.6,19,16,3,9,6,2.3333333333333335,0,3,34,4,0,0
1,4,0,0,0,0,33.1,19,17,6,10,2,1.6666666666666667,0,2,35,3,0,0
6,9,3,0,0,28,55.8,11,0,15,3,2,6.0,0,5,20,4,0,1
4,2,0,0,0,25,1.3,18,9,12,7,7,2.0,1,6,35,5,0,1
7,6,2,1,1,39,65.8,6,11,12,8,0,5.0,0,1,31,1,0,0
0,0,2,0,0,0,65.0,13,14,0,9,5,0.6666666666666666,0,2,28,3,0,0
3,7,0,0,1,16,49.5,21,14,10,2,0,3.3333333333333335,0,2,26,3,0,0
4,10,0,0,0,67,16.9,6,0,4,2,3,4.666666666666667,0,1,9,5,0,0
4,4,6,0,1,51,65.1,11,5,0,3,7,4.666666666666667,0,5,15,1,0,1
2,3,1,0,0,15,69.9,21,17,11,1,4,2.0,0,1,33,4,0,0
0,0,2,1,0,0,48.6,16,17,1,5,2,0.6666666666666666,0,3,25,3,0,0
5,4,0,0,0,54,,6,17,13,0,6,3.0,0,2,36,3,0,0
4,7,0,0,0,47,2.4,26,12,11,6,6,3.6666666666666665,1,2,35,4,0,0
3,1,0,0,0,25,59.1,20,1,11,9,4,1.3333333333333333,0,3,25,5,0,1
4,6,4,1,1,51,,9,12,0,5,6,4.666666666666667,0,3,23,3,0,0
3,2,0,0,0,0,72.0,1,0,9,0,6,1.6666666666666667,0,1,15,5,0,0
5,7,1,1,0,48,50.2,26,2,10,5,7,4.333333333333333,0,1,24,5,0,0
4,5,4,0,0,20,,15,18,9,10,3,4.333333333333333,0,1,40,5,0,0
2,0,2,0,0,5,15.7,15,2,12,4,1,1.3333333333333333,0,2,19,3,0,0
9,4,0,0,1,9,,11,13,14,6,7,4.333333333333333,0,7,40,2,0,1
1,5,0,0,1,42,,6,14,0,4,0,2.0,0,2,18,5,0,1
2,1,1,0,1,0,41.9,23,17,0,9,7,1.3333333333333333,0,1,33,5,0,0
2,2,0,0,0,0,52.0,17,16,2,3,4,1.3333333333333333,0,1,25,1,0,0
9,12,3,0,0,39,49.8,7,0,1,3,0,8.0,0,7,4,4,0,1
5,3,5,1,1,2,,22,11,13,4,3,4.333333333333333,0,7,31,5,0,1
3,10,2,1,1,44,29.3,0,15,14,0,2,5.0,0,1,31,3,0,0
3,4,3,0,1,47,66.2,15,1,15,4,3,3.3333333333333335,0,3,23,4,0,0
0,3,4,1,0,11,3.1,30,17,2,5,3,2.3333333333333335,1,1,27,4,0,0
4,1,0,0,0,14,54.5,14,4,6,10,2,1.6666666666666667,0,1,22,5,0,0
0,5,2,1,0,43,19.4,24,14,2,8,2,2.3333333333333335,0,5,26,4,0,1
2,0,0,0,0,44,,26,0,15,4,0,0.6666666666666666,0,1,19,5,0,0
5,8,2,0,0,51,,14,14,12,7,2,5.0,0,7,35,3,0,1
4,13,3,1,0,28,18.9,5,17,6,3,5,6.666666666666667,0,1,31,3,0,0
7,9,1,1,0,26,,29,2,9,10,3,5.666666666666667,0,2,24,3,0,0
5,7,3,1,0,37,33.0,0,10,1,10,0,5.0,0,3,21,5,0,0
4,1,0,0,1,29,41.3,26,8,8,2,6,1.6666666666666667,0,1,24,4,0,0
1,5,0,0,1,36,20.9,16,15,5,7,3,2.0,0,1,30,1,0,0
3,3,0,0,1,23,25.7,6,19,0,0,5,2.0,0,1,24,1,0,0
2,0,1,1,0,0,43.2,19,20,6,6,1,1.0,0,2,33,2,0,0
1,0,0,0,0,52,12.5,28,6,8,1,1,0.3333333333333333,0,1,16,4,0,0
2,6,2,0,1,48,23.0,13,10,5,8,2,3.3333333333333335,0,1,25,1,0,0
2,7,2,0,1,8,,15,10,4,3,4,3.6666666666666665,0,7,21,3,0,1
3,0,3,0,0,13,28.7,5,7,15,1,6,2.0,0,2,29,1,0,0
7,5,4,1,1,28,39.9,2,11,13,4,7,5.333333333333333,0,6,35,1,0,1
2,7,5,0,0,70,15.5,17,5,3,10,0,4.666666666666667,0,1,18,4,1,0
5,0,3,1,0,35,70.5,10,10,8,4,4,2.6666666666666665,0,5,26,5,0,1
1,0,0,0,0,17,,2,14,9,0,2,0.3333333333333333,0,3,25,3,0,0
2,8,4,1,0,42,,3,16,5,2,2,4.666666666666667,0,2,25,3,0,0
8,5,5,0,0,40,,3,10,9,7,2,6.0,0,5,28,3,0,1
3,5,2,0,0,13,59.1,29,9,3,7,1,3.3333333333333335,0,1,20,1,0,0
2,3,0,0,0,18,38.3,3,19,2,2,7,1.6666666666666667,0,2,30,3,0,0
2,5,0,0,0,29,64.9,12,0,11,6,4,2.3333333333333335,0,2,21,3,0,0
7,8,2,1,1,55,20.2,30,15,3,6,7,5.666666666666667,0,3,31,5,0,0
7,0,0,0,0,39,50.6,29,6,13,8,3,2.3333333333333335,0,7,30,4,0,1
1,10,1,0,1,32,60.8,1,18,5,6,5,4.0,0,4,34,3,0,0
1,0,0,0,0,21,43.8,17,3,13,9,7,0.3333333333333333,0,1,32,3,0,0
7,4,4,0,0,33,32.7,4,10,2,5,6,5.0,0,1,23,3,0,0
3,0,2,0,0,40,54.6,22,9,0,8,5,1.6666666666666667,0,4,22,2,0,0
3,0,2,0,0,54,,7,3,10,0,1,1.6666666666666667,0,1,14,3,0,1
0,4,3,1,0,23,22.9,19,2,9,6,0,2.3333333333333335,0,1,17,3,0,0
5,0,1,0,0,20,,20,4,1,2,4,2.0,0,4,11,3,0,0
4,5,2,1,0,14,3.6,14,6,8,6,1,3.6666666666666665,1,5,21,5,0,1
5,14,2,1,0,54,23.3,19,11,2,10,6,7.0,0,7,29,4,0,1
1,5,2,0,1,62,12.8,13,10,7,8,7,2.6666666666666665,0,5,32,1,0,1
0,0,0,0,0,0,41.4,8,8,0,5,4,0.0,0,6,17,5,0,1
5,5,1,1,1,57,18.2,22,16,10,7,7,3.6666666666666665,0,1,40,5,0,0
0,6,1,1,0,46,14.6,17,11,8,7,6,2.3333333333333335,0,4,32,5,0,1
6,6,1,0,0,7,50.8,11,12,13,4,5,4.333333333333333,0,2,34,3,0,0
1,2,1,1,0,0,,28,16,12,10,2,1.3333333333333333,0,1,40,2,0,0
4,6,2,0,0,2,,23,17,6,9,3,4.0,0,3,35,5,0,0
1,10,1,1,1,43,48.2,17,18,2,1,2,4.0,0,1,23,1,0,0
4,0,1,1,0,24,64.6,3,9,4,1,3,1.6666666666666667,0,1,17,2,0,0
3,0,2,0,0,15,7.4,12,4,13,5,3,1.6666666666666667,0,1,25,4,0,0
1,0,0,0,0,2,31.9,15,14,5,0,1,0.3333333333333333,0,1,20,1,0,0
2,2,0,0,1,0,,12,5,7,9,5,1.3333333333333333,0,3,26,2,0,0
4,9,3,1,1,48,51.6,27,12,6,5,5,5.333333333333333,0,6,28,5,0,1
4,6,0,0,1,0,,18,9,1,9,4,3.3333333333333335,0,4,23,4,0,0
10,11,0,0,1,46,52.3,19,15,13,0,3,7.0,0,3,31,1,0,0
2,7,1,1,1,32,4.3,17,19,11,5,3,3.3333333333333335,1,2,38,4,0,0
10,17,3,1,0,62,,9,11,6,6,2,10.0,0,5,25,5,0,1
0,3,0,0,0,14,66.3,0,17,8,1,2,1.0,0,1,28,4,0,0
2,4,2,1,0,45,,16,9,10,9,2,2.6666666666666665,0,5,30,4,0,1
5,1,1,0,0,44,53.1,13,13,13,0,5,2.3333333333333335,0,2,31,1,0,0
4,12,6,1,1,52,8.9,3,2,4,7,3,7.333333333333333,0,3,16,1,0,1
0,10,0,0,1,18,9.7,9,7,15,1,5,3.3333333333333335,0,4,28,3,0,0
3,8,2,1,1,9,,19,15,4,9,5,4.333333333333333,0,3,33,5,0,0
8,8,3,0,1,78,,22,5,12,5,7,6.333333333333333,0,3,29,4,1,1
0,3,3,0,0,59,9.5,25,6,3,9,0,2.0,0,1,18,1,0,0
2,5,2,0,0,65,25.7,30,2,10,1,0,3.0,0,7,13,2,0,1
6,7,4,0,0,64,,10,14,3,3,1,5.666666666666667,0,2,21,1,0,1
4,12,6,0,0,81,61.8,1,4,14,3,3,7.333333333333333,0,3,24,1,1,1
2,2,0,0,0,7,49.7,12,12,5,3,6,1.3333333333333333,0,1,26,4,0,0
6,8,1,1,1,0,61.1,29,8,13,3,6,5.0,0,7,30,3,0,1
8,8,1,1,1,7,55.9,24,7,15,7,4,5.666666666666667,0,1,33,1,0,0
3,11,1,0,1,66,,27,15,9,1,7,5.0,0,3,32,5,0,0
4,4,3,1,1,44,48.1,28,18,14,0,0,3.6666666666666665,0,1,32,3,0,0
5,2,2,0,0,50,,25,10,9,7,7,3.0,0,3,33,1,0,0
0,3,2,1,0,0,,20,14,14,6,4,1.6666666666666667,0,4,38,5,0,1
5,10,3,0,0,43,27.1,3,4,9,9,2,6.0,0,7,24,5,0,1
2,3,0,0,1,12,61.6,27,7,4,5,0,1.6666666666666667,0,1,16,3,0,0
6,7,3,0,0,30,69.4,25,5,6,3,3,5.333333333333333,0,5,17,5,0,1
5,8,1,1,0,28,,13,15,14,6,3,4.666666666666667,0,2,38,1,0,0
2,0,2,0,0,12,37.5,6,10,11,1,1,1.3333333333333333,0,2,23,3,0,0
5,8,1,0,0,27,47.0,16,10,1,1,5,4.666666666666667,0,2,17,1,0,0
3,4,1,0,0,28,12.4,23,17,7,7,1,2.6666666666666665,0,1,32,2,0,0
4,1,3,0,0,29,,6,9,3,0,0,2.6666666666666665,0,4,12,3,0,0
3,6,0,0,0,48,25.3,13,13,10,7,7,3.0,0,3,37,2,0,1
0,0,0,0,0,3,19.6,7,19,1,3,2,0.0,0,1,25,3,0,0
2,4,2,1,0,16,46.2,23,0,15,1,6,2.6666666666666665,0,1,22,1,0,0
9,1,0,0,0,49,42.3,16,4,15,10,1,3.3333333333333335,0,2,30,3,0,0
3,4,1,0,0,30,,15,12,9,0,5,2.6666666666666665,0,3,26,2,0,0
6,4,3,0,1,60,29.0,19,13,6,4,7,4.333333333333333,0,4,30,3,0,1
2,4,1,0,1,7,70.9,3,9,1,1,5,2.3333333333333335,0,3,16,5,0,0
4,8,2,1,0,48,,28,19,5,3,2,4.666666666666667,0,3,29,5,0,0
4,3,3,0,0,38,19.7,6,5,9,3,2,3.3333333333333335,0,7,19,1,0,1
7,13,0,0,1,50,35.8,8,10,15,0,7,6.666666666666667,0,1,32,1,0,0
0,0,2,0,0,27,7.5,29,16,9,3,2,0.6666666666666666,0,1,30,5,0,0
7,9,3,1,0,74,,21,8,1,0,7,6.333333333333333,0,3,16,3,1,1
6,4,2,0,1,52,,12,3,7,3,3,4.0,0,6,16,3,0,1
0,7,1,0,1,30,,1,1,2,4,4,2.6666666666666665,0,2,11,1,0,0
5,7,4,1,1,50,,6,20,5,0,6,5.333333333333333,0,2,31,1,0,0
1,5,2,0,0,40,2.3,13,3,7,0,4,2.6666666666666665,1,6,14,1,0,1
6,5,1,0,0,23,,0,6,2,5,3,4.0,0,2,16,4,0,0
3,1,5,0,1,53,21.8,28,14,4,9,3,3.0,0,2,30,3,0,0
5,4,5,0,1,26,50.5,15,7,4,3,5,4.666666666666667,0,1,19,5,0,0
6,2,3,0,0,70,,28,0,2,9,4,3.6666666666666665,0,6,15,2,1,1
7,6,4,0,1,71,30.2,10,5,10,6,7,5.666666666666667,0,3,28,3,1,1
4,7,4,0,1,58,33.8,7,12,11,3,7,5.0,0,1,33,3,0,0
1,1,0,0,1,29,,5,18,15,10,6,0.6666666666666666,0,6,49,3,0,1
5,6,5,1,0,34,39.4,5,17,15,10,5,5.333333333333333,0,1,47,2,0,0
0,6,0,0,1,0,23.6,26,7,15,4,5,2.0,0,4,31,4,0,0
2,0,0,0,0,44,,18,3,13,10,6,0.6666666666666666,0,3,32,3,0,1
1,7,3,0,0,55,64.7,27,7,14,2,0,3.6666666666666665,0,4,23,1,0,0
8,8,4,0,0,0,14.1,26,16,2,9,6,6.666666666666667,0,2,33,3,0,0
6,7,3,1,0,45,3.0,4,0,11,6,2,5.333333333333333,1,5,19,2,0,1
5,12,5,1,1,42,28.0,22,9,7,3,7,7.333333333333333,0,5,26,5,0,1
6,1,0,0,1,45,4.5,6,11,13,0,7,2.3333333333333335,1,1,31,4,0,0
10,9,5,1,1,49,12.8,28,11,7,2,2,8.0,0,2,22,4,0,0
8,9,2,0,1,38,33.5,9,13,10,3,7,6.333333333333333,0,4,33,4,0,1
8,7,5,1,1,50,55.2,9,15,8,10,5,6.666666666666667,0,2,38,2,0,0
4,3,4,1,0,14,,6,4,6,4,3,3.6666666666666665,0,3,17,3,0,0
5,5,3,0,0,41,,4,5,15,0,0,4.333333333333333,0,2,20,1,0,0
4,7,2,0,0,37,,17,3,4,1,5,4.333333333333333,0,3,13,3,0,1
6,1,3,1,0,74,3.7,15,20,9,6,5,3.3333333333333335,1,6,40,5,1,1
1,7,3,0,0,9,61.6,4,16,2,1,6,3.6666666666666665,0,2,25,1,0,0
4,3,1,1,1,12,24.3,24,15,3,10,7,2.6666666666666665,0,1,35,3,0,0
2,2,3,1,0,47,,2,0,1,10,1,2.3333333333333335,0,4,12,2,0,0
0,1,1,0,1,47,,13,0,5,5,3,0.6666666666666666,0,1,13,3,0,0
5,2,0,0,1,55,41.3,13,18,11,7,4,2.3333333333333335,0,2,40,1,0,0
3,7,1,1,1,32,10.2,27,8,4,8,7,3.6666666666666665,0,2,27,3,0,1
0,0,0,0,0,30,18.5,8,4,8,0,3,0.0,0,3,15,2,0,0
4,15,1,0,1,56,55.7,20,3,7,2,5,6.666666666666667,0,7,17,1,0,1
4,6,1,1,1,43,41.6,19,6,12,7,4,3.6666666666666665,0,1,29,3,0,0
5,8,5,0,1,70,19.4,0,15,3,0,6,6.0,0,2,24,1,1,0
5,6,2,1,0,55,23.7,22,12,13,10,1,4.333333333333333,0,3,36,1,0,0
0,4,3,0,0,44,,16,11,0,6,6,2.3333333333333335,0,3,23,1,0,1
0,5,2,0,1,44,,0,8,7,9,3,2.3333333333333335,0,5,27,3,0,1
4,7,0,0,1,28,10.0,12,12,6,1,1,3.6666666666666665,0,1,20,3,0,1
10,6,3,1,1,67,9.9,29,12,7,7,0,6.333333333333333,0,3,26,1,0,1
2,9,4,0,0,62,21.7,22,13,9,4,4,5.0,0,4,30,5,0,1
3,5,2,0,0,22,,18,13,4,1,0,3.3333333333333335,0,2,18,4,0,0
1,4,0,0,1,8,59.6,23,3,6,2,6,1.6666666666666667,0,4,17,2,0,0
2,4,0,0,1,29,,25,2,15,4,5,2.0,0,1,26,1,0,0
0,1,2,0,1,15,34.4,12,15,2,8,5,1.0,0,3,30,3,0,0
2,0,0,0,0,55,10.0,20,8,2,4,5,0.6666666666666666,0,7,19,3,0,1
7,5,1,1,1,18,16.7,26,0,0,0,2,4.333333333333333,0,1,2,2,0,0
2,4,0,0,0,67,71.2,4,16,6,0,1,2.0,0,3,23,5,0,1
2,3,0,0,1,11,,5,3,4,0,2,1.6666666666666667,0,1,9,3,0,1
6,9,0,0,1,46,41.9,15,16,15,6,3,5.0,0,4,40,1,0,1
3,4,5,1,0,32,19.0,9,12,2,6,1,4.0,0,1,21,1,0,0
1,3,2,0,0,22,16.5,12,11,8,3,3,2.0,0,6,25,4,0,1
2,5,1,0,1,32,53.2,22,17,7,7,1,2.6666666666666665,0,2,32,5,0,0
8,12,2,1,1,23,,1,6,5,4,2,7.333333333333333,0,1,17,3,0,1
0,5,3,0,1,22,44.9,24,11,10,5,2,2.6666666666666665,0,1,28,4,0,0
9,6,2,1,1,40,,22,2,5,9,3,5.666666666666667,0,7,19,1,0,1
3,4,2,1,0,61,,7,3,13,1,7,3.0,0,2,24,2,0,0
3,5,1,1,0,30,42.9,8,19,10,4,6,3.0,0,7,39,5,0,1
2,3,0,0,0,16,17.2,15,9,11,8,7,1.6666666666666667,0,5,35,3,0,1
3,0,2,0,0,42,,24,17,7,8,3,1.6666666666666667,0,4,35,2,0,1
2,6,2,1,1,0,29.0,13,15,13,0,3,3.3333333333333335,0,3,31,1,0,0
1,2,2,0,1,69,,0,16,7,0,1,1.6666666666666667,0,2,24,1,0,0
4,7,2,1,0,58,61.6,8,8,14,9,0,4.333333333333333,0,1,31,3,0,0
0,2,1,1,0,5,,14,10,3,2,7,1.0,0,4,22,3,0,0
6,8,3,1,1,71,37.3,26,11,15,1,2,5.666666666666667,0,3,29,2,1,0
10,9,0,0,1,70,41.3,19,9,4,2,2,6.333333333333333,0,1,17,1,1,1
1,0,0,0,0,16,35.1,7,13,8,8,1,0.3333333333333333,0,2,30,3,0,0
3,2,3,0,0,7,50.4,0,16,9,5,6,2.6666666666666665,0,3,36,1,0,0
0,6,1,1,0,24,,29,20,1,9,0,2.3333333333333335,0,3,30,1,0,0
4,8,2,1,0,8,60.9,29,19,3,2,5,4.666666666666667,0,1,29,1,0,0
3,2,3,0,0,34,49.5,15,7,15,7,4,2.6666666666666665,0,4,33,1,0,0
0,0,2,0,0,10,37.0,11,17,12,2,1,0.6666666666666666,0,2,32,5,0,0
0,3,0,0,0,13,,23,18,4,7,0,1.0,0,2,29,5,0,0
2,1,1,1,1,46,52.3,15,0,10,1,5,1.3333333333333333,0,1,16,3,0,0
4,3,5,1,1,34,7.9,5,15,5,6,5,4.0,0,3,31,1,0,0
3,1,1,1,0,0,48.3,15,4,7,6,7,1.6666666666666667,0,1,24,2,0,0
0,7,3,0,1,32,,16,17,12,3,4,3.3333333333333335,0,1,36,1,0,0
5,1,1,0,0,16,9.5,28,14,15,6,5,2.3333333333333335,0,4,40,3,0,0
0,0,0,0,0,8,54.9,30,18,14,9,7,0.0,0,1,48,5,0,0
2,4,0,0,1,18,,26,6,11,9,6,2.0,0,7,32,3,0,1
3,5,2,0,1,34,71.1,19,0,7,5,3,3.3333333333333335,0,5,15,3,0,1
8,7,3,1,0,84,,22,10,5,0,0,6.0,0,6,15,1,1,1
5,11,4,0,0,48,2.8,21,16,11,6,4,6.666666666666667,1,1,37,5,0,0
4,11,2,1,0,60,7.4,23,19,13,1,4,5.666666666666667,0,1,37,2,0,0
4,13,2,0,1,53,43.5,29,10,11,1,5,6.333333333333333,0,1,27,3,0,1
1,6,2,0,0,19,32.6,24,15,12,9,2,3.0,0,2,38,1,0,0
1,0,1,0,0,46,,27,2,0,0,5,0.6666666666666666,0,3,7,1,0,0
4,0,2,0,0,68,,29,9,5,10,6,2.0,0,1,30,4,0,0
4,0,1,0,0,11,37.5,11,10,11,6,6,1.6666666666666667,0,1,33,3,0,0
8,6,3,1,1,23,,22,18,8,8,7,5.666666666666667,0,1,41,5,0,0
4,9,0,0,0,63,30.9,23,9,10,4,6,4.333333333333333,0,1,29,5,0,0
4,7,0,0,1,15,,28,1,9,2,4,3.6666666666666665,0,6,16,3,0,1
3,3,1,0,0,48,31.1,12,16,9,8,5,2.3333333333333335,0,2,38,5,0,0
0,2,0,0,0,29,,29,9,2,10,1,0.6666666666666666,0,2,22,1,0,0
0,5,0,0,0,3,42.7,28,11,15,0,7,1.6666666666666667,0,1,33,5,0,0
3,10,3,0,1,55,46.6,15,3,10,2,5,5.333333333333333,0,2,20,3,0,1
2,4,2,0,0,88,10.5,25,7,15,4,6,2.6666666666666665,0,5,32,5,1,1
2,0,1,1,0,2,2.0,14,0,5,8,7,1.0,1,3,20,3,0,1
3,10,0,0,1,38,61.3,21,3,15,0,4,4.333333333333333,0,2,22,1,0,0
4,9,3,0,1,46,,4,7,11,5,2,5.333333333333333,0,3,25,2,0,0
0,5,0,0,1,40,,21,18,15,2,0,1.6666666666666667,0,1,35,2,0,0
6,4,0,0,1,22,33.6,16,19,15,4,0,3.3333333333333335,0,1,38,5,0,0
11,12,3,1,1,81,34.6,15,16,9,9,2,8.666666666666666,0,2,36,3,1,0
6,6,0,0,1,69,,15,0,6,2,1,4.0,0,6,9,3,0,1
5,4,3,0,0,11,63.8,21,18,7,1,5,4.0,0,2,31,3,0,0
3,5,1,1,0,70,52.3,14,19,13,0,2,3.0,0,1,34,4,1,0
4,6,2,1,1,28,,27,3,8,9,6,4.0,0,2,26,4,0,0
8,3,0,0,0,47,42.3,11,15,0,9,4,3.6666666666666665,0,2,28,3,0,0
3,4,2,0,0,29,,9,6,3,9,3,3.0,0,1,21,3,0,0
1,3,0,0,1,21,23.3,21,15,0,1,1,1.3333333333333333,0,1,17,1,0,0
1,5,1,0,0,34,,23,2,2,1,4,2.3333333333333335,0,4,9,1,0,0
4,4,3,0,1,65,62.4,28,4,9,3,7,3.6666666666666665,0,1,23,4,0,0
0,0,0,0,0,0,3.5,21,9,9,9,5,0.0,1,3,32,5,0,0
5,6,0,0,0,22,40.9,23,3,14,5,6,3.6666666666666665,0,1,28,2,0,0
2,3,1,1,1,50,,6,18,10,2,3,2.0,0,1,33,4,0,0
3,5,0,0,0,13,45.2,30,13,13,9,0,2.6666666666666665,0,2,35,4,0,0
