total_calls,total_whatsapp_messages,total_emails,email_opened,whatsapp_replied,form_completion_percentage,response_time_hours,days_since_last_interaction,days_in_inquiry_stage,days_in_engagement_stage,days_in_application_stage,days_in_verification_stage,counselor_id,converted,days_to_convert,lead_month,lead_quarter,lead_year,lead_dayofweek,source_facebook,source_google_ads,source_referral,source_walk_in,source_website,course_interest_B.Com,course_interest_B.Tech CS,course_interest_BBA,course_interest_M.Tech,course_interest_MBA,city_Bangalore,city_Chennai,city_Delhi,city_Hyderabad,city_Mumbai,city_Pune,current_stage_admission,current_stage_application,current_stage_engagement,current_stage_enrollment,current_stage_inquiry,current_stage_payment,current_stage_verification,total_touchpoints,engagement_ratio,total_pipeline_days,is_fast_responder,is_dormant,form_tier
7,6,6,0,1,47,33.3,24,8,10,4,5,9,1,82.0,3,1,2025,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,19,0.05,27,0,0,1
6,2,0,0,1,0,26.5,8,1,13,2,5,9,1,52.0,9,3,2024,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0.1111111111111111,21,0,0,0
1,5,1,1,0,21,16.3,10,17,13,2,2,5,0,0.0,7,3,2025,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0.125,34,1,0,0
0,3,0,0,0,25,41.5,9,3,10,8,6,8,0,0.0,10,4,2023,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0.0,27,0,0,0
6,14,1,1,1,11,29.2,16,15,12,5,1,10,0,0.0,11,4,2024,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,21,0.09090909090909091,33,0,0,0
3,4,3,0,0,18,25.3,1,0,13,8,3,2,0,0.0,6,2,2023,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0.0,24,0,0,0
0,3,1,0,0,0,39.2,16,13,4,6,5,8,0,0.0,4,2,2024,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0.0,28,0,0,0
6,11,2,0,1,39,36.4,30,0,15,7,2,2,0,0.0,12,4,2023,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,19,0.05,24,0,1,1
4,7,1,1,0,14,18.9,10,4,2,5,0,2,1,31.0,11,4,2025,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0.07692307692307693,11,1,0,0
1,4,0,0,0,0,23.4,6,6,5,1,0,6,0,0.0,2,1,2025,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0.0,12,1,0,0
1,7,2,0,0,42,36.4,15,6,15,4,3,10,0,0.0,1,1,2024,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0.0,28,0,0,1
4,0,0,0,0,10,39.6,27,17,6,4,3,6,0,0.0,5,2,2025,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0.0,30,0,0,0
2,0,2,1,0,24,67.0,22,2,11,2,0,7,0,0.0,7,3,2023,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0.2,15,0,0,0
4,0,2,0,0,68,36.4,29,9,5,10,6,7,0,0.0,8,3,2024,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0.0,30,0,0,2
7,8,2,1,1,54,36.4,3,0,2,5,3,2,0,0.0,10,4,2023,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0.1111111111111111,10,0,0,1
4,1,1,1,0,48,67.0,3,2,7,0,4,9,1,13.0,8,3,2023,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0.14285714285714285,13,0,0,1
4,6,4,1,1,51,36.4,9,12,0,5,6,6,0,0.0,1,1,2024,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,14,0.13333333333333333,23,0,0,1
3,6,0,0,0,17,56.4,26,16,7,0,1,7,0,0.0,11,4,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0.0,24,0,0,0
5,2,1,0,0,64,71.0,27,15,11,1,3,3,0,0.0,5,2,2025,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0.0,30,0,0,1
3,2,1,1,1,24,17.4,0,4,10,10,6,7,0,0.0,4,2,2023,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0.2857142857142857,30,1,0,0
2,3,1,0,0,0,10.8,1,15,13,8,7,8,0,0.0,1,1,2023,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0.0,43,1,0,0
1,3,1,0,0,17,28.7,11,3,0,8,1,10,0,0.0,7,3,2024,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0.0,12,0,0,0
8,3,0,0,0,64,51.5,30,2,14,10,5,2,1,85.0,8,3,2024,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0.0,31,0,1,1
5,0,1,1,0,7,36.4,18,15,7,10,6,3,0,0.0,6,2,2025,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0.14285714285714285,38,0,0,0
5,5,2,1,0,29,36.4,24,4,10,2,2,5,1,54.0,5,2,2023,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0.07692307692307693,18,0,0,0
5,1,1,1,1,63,36.1,25,7,4,1,4,4,1,29.0,3,1,2023,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7,0.25,16,0,0,1
3,6,4,0,1,1,21.2,16,20,0,4,6,9,0,0.0,8,3,2024,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,0.07142857142857142,30,1,0,0
2,0,3,0,0,0,71.8,29,19,8,9,5,3,0,0.0,12,4,2024,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0.0,41,0,0,0
2,4,2,0,1,34,27.1,12,15,3,0,0,2,0,0.0,2,1,2023,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0.1111111111111111,18,0,0,1
5,0,1,1,0,29,70.3,7,2,4,7,7,2,1,77.0,5,2,2025,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0.14285714285714285,20,0,0,0
4,6,0,0,0,4,64.7,25,20,13,3,5,6,0,0.0,2,1,2023,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,0.0,41,0,0,0
3,3,3,1,1,28,52.4,14,4,11,7,1,3,0,0.0,12,4,2023,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0.2,23,0,0,0
2,0,2,1,0,0,66.3,0,5,2,1,7,2,1,35.0,12,4,2023,6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0.2,15,0,0,0
5,6,0,0,0,41,17.5,15,7,4,8,7,7,0,0.0,11,4,2023,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,0.0,26,1,0,1
4,3,1,1,1,7,28.8,21,4,5,0,4,5,1,37.0,12,4,2024,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0.2222222222222222,13,0,0,0
5,14,6,1,0,2,51.4,16,13,3,1,5,7,0,0.0,2,1,2023,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25,0.038461538461538464,22,0,0,0
2,3,0,0,0,18,38.3,3,19,2,2,7,2,0,0.0,9,3,2024,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0.0,30,0,0,0
2,4,1,0,1,7,70.9,3,9,1,1,5,8,0,0.0,1,1,2024,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0.125,16,0,0,0
2,9,0,0,1,73,10.9,1,14,1,2,5,2,1,69.0,10,4,2023,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0.08333333333333333,22,1,0,2
0,0,0,0,0,10,60.8,1,15,1,7,1,3,0,0.0,1,1,2024,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,24,0,0,0
5,5,1,1,1,57,18.2,22,16,10,7,7,9,0,0.0,1,1,2025,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11,0.16666666666666666,40,1,0,1
0,3,2,1,0,0,27.6,19,6,13,0,7,5,0,0.0,9,3,2024,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0.16666666666666666,26,0,0,0
6,6,1,0,0,12,68.4,18,18,12,8,3,3,0,0.0,1,1,2023,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,0.0,41,0,0,0
4,2,1,0,1,34,36.4,17,20,13,3,3,4,0,0.0,4,2,2023,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0.125,39,0,0,1
2,2,1,1,0,0,39.3,3,4,14,8,5,7,0,0.0,9,3,2025,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0.16666666666666666,31,0,0,0
6,6,1,0,1,40,61.8,15,6,7,1,4,6,1,81.0,3,1,2024,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0.07142857142857142,18,0,0,1
4,6,2,1,0,16,5.0,20,7,0,8,7,9,1,32.0,8,3,2023,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0.07692307692307693,22,1,0,0
5,1,2,1,1,44,71.5,24,15,4,5,1,9,0,0.0,11,4,2025,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0.2222222222222222,25,0,0,1
1,2,1,1,0,0,70.8,3,2,0,3,2,7,1,30.0,6,2,2023,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0.2,7,0,0,0
2,10,1,0,0,39,48.9,29,17,12,7,0,4,0,0.0,3,1,2023,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,0.0,36,0,0,1
5,12,3,1,0,32,26.3,12,17,10,5,5,3,0,0.0,1,1,2023,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,20,0.047619047619047616,37,0,0,0
0,2,4,1,0,21,33.6,1,18,1,10,1,10,0,0.0,12,4,2023,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0.14285714285714285,30,0,0,0
3,2,3,1,1,30,12.8,17,19,2,3,0,5,0,0.0,3,1,2023,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0.2222222222222222,24,1,0,0
3,2,3,1,1,54,60.6,7,18,0,1,4,10,0,0.0,1,1,2024,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0.2222222222222222,23,0,0,1
0,1,0,0,1,0,61.5,17,0,15,7,7,3,0,0.0,2,1,2024,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,29,0,0,0
0,2,0,0,0,31,41.3,9,18,14,4,4,2,0,0.0,3,1,2024,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0.0,40,0,0,0
4,13,0,0,0,31,69.5,9,13,4,5,1,2,1,53.0,11,4,2023,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,17,0.0,23,0,0,0
2,5,1,0,0,39,35.9,21,5,5,0,2,2,0,0.0,1,1,2025,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,0.0,12,0,0,1
0,0,1,1,0,5,36.4,8,2,13,0,4,6,1,40.0,6,2,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.5,19,0,0,0
3,0,2,1,0,16,67.2,10,11,6,5,0,2,0,0.0,3,1,2025,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0.16666666666666666,22,0,0,0
1,5,2,0,1,26,40.0,18,15,1,10,1,4,0,0.0,5,2,2023,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0.1111111111111111,27,0,0,0
5,10,0,0,0,28,51.2,7,2,5,7,7,9,1,72.0,10,4,2025,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,15,0.0,21,0,0,0
4,7,1,1,1,34,36.2,28,5,0,0,2,3,1,17.0,5,2,2025,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0.15384615384615385,7,0,0,1
3,1,0,0,0,0,59.9,30,19,4,7,1,9,0,0.0,4,2,2023,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0.0,31,0,1,0
5,4,0,0,0,14,49.5,15,14,9,1,7,8,0,0.0,12,4,2025,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0.0,31,0,0,0
7,6,2,1,1,17,64.8,8,14,0,8,7,8,1,86.0,11,4,2024,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,0.125,29,0,0,0
0,5,1,0,1,0,1.4,12,16,4,10,0,7,0,0.0,3,1,2024,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0.14285714285714285,30,1,0,0
10,6,5,1,1,86,31.7,1,7,2,7,5,8,1,67.0,8,3,2025,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,21,0.09090909090909091,21,0,0,2
3,8,1,1,1,87,36.4,24,3,13,1,7,2,1,81.0,11,4,2024,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,0.15384615384615385,24,0,0,2
0,1,3,0,0,0,36.4,15,16,9,5,0,3,0,0.0,6,2,2025,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0.0,30,0,0,0
4,6,2,0,0,36,34.1,28,0,13,4,6,7,0,0.0,1,1,2024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,12,0.0,23,0,0,1
3,5,2,1,1,39,36.4,30,6,2,6,1,2,1,57.0,1,1,2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0.18181818181818182,15,0,1,1
7,5,4,1,1,28,39.9,2,11,13,4,7,6,1,90.0,8,3,2025,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16,0.11764705882352941,35,0,0,0
0,7,0,0,0,0,36.4,22,13,6,3,5,2,0,0.0,5,2,2024,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0.0,27,0,0,0
7,9,2,0,1,65,11.6,22,12,2,1,5,3,1,67.0,1,1,2023,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18,0.05263157894736842,20,1,0,1
6,7,1,1,1,55,36.4,1,13,14,9,1,5,1,90.0,10,4,2024,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14,0.13333333333333333,37,0,0,1
6,3,3,1,0,71,36.4,0,1,10,0,4,3,1,28.0,7,3,2023,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0.07692307692307693,15,0,0,2
5,8,2,0,0,57,24.1,23,19,1,4,1,7,0,0.0,3,1,2023,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0.0,25,0,0,1
1,6,2,1,1,36,68.8,2,13,10,3,0,7,1,54.0,3,1,2024,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0.2,26,0,0,1
1,4,1,1,1,22,36.4,12,6,10,2,6,8,0,0.0,4,2,2024,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0.2857142857142857,24,0,0,0
0,0,4,1,0,0,36.4,27,18,15,6,7,1,0,0.0,6,2,2024,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0.2,46,0,0,0
5,8,0,0,1,0,58.6,26,13,14,5,3,7,1,16.0,8,3,2025,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13,0.07142857142857142,35,0,0,0
3,4,0,0,1,41,34.2,14,15,15,0,6,10,0,0.0,12,4,2025,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0.125,36,0,0,1
3,1,4,1,1,79,28.6,5,0,1,7,2,3,1,22.0,5,2,2023,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0.2222222222222222,10,0,0,2
2,1,3,0,0,11,60.0,11,1,5,7,1,1,0,0.0,6,2,2024,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0.0,14,0,0,0
2,9,2,1,0,7,64.9,10,1,7,3,0,8,1,23.0,11,4,2023,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13,0.07142857142857142,11,0,0,0
7,4,1,1,0,62,38.7,17,16,1,3,5,8,0,0.0,1,1,2023,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0.07692307692307693,25,0,0,1
4,6,3,0,0,40,65.2,4,5,3,1,7,9,1,53.0,8,3,2025,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,0.0,16,0,0,1
7,10,2,0,0,37,62.9,25,18,7,5,4,3,0,0.0,6,2,2023,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0.0,34,0,0,1
4,3,0,0,0,0,67.3,18,20,15,3,5,5,0,0.0,2,1,2025,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0.0,43,0,0,0
7,11,3,1,1,31,16.7,3,4,13,4,0,6,1,49.0,2,1,2023,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,21,0.09090909090909091,21,1,0,0
4,6,2,1,1,17,36.4,30,8,3,4,5,7,1,60.0,9,3,2024,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0.15384615384615385,20,0,1,0
3,6,5,0,1,28,42.3,28,4,9,9,6,8,1,66.0,5,2,2025,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,0.06666666666666667,28,0,0,0
3,6,2,0,0,31,1.0,3,17,13,8,1,1,0,0.0,3,1,2024,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11,0.0,39,1,0,0
0,0,0,0,0,24,51.9,3,5,2,1,2,5,1,67.0,7,3,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,10,0,0,0
2,2,0,0,1,57,4.7,12,10,8,0,6,6,1,85.0,9,3,2023,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.2,24,1,0,1
2,6,6,1,0,69,53.9,13,17,5,8,7,8,0,0.0,4,2,2025,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14,0.06666666666666667,37,0,0,2
5,6,0,0,1,10,36.4,7,18,6,5,1,2,0,0.0,1,1,2023,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,0.08333333333333333,30,0,0,0
5,3,3,0,0,29,6.7,7,12,2,0,2,3,0,0.0,4,2,2024,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,0.0,16,1,0,0
1,5,3,0,1,0,14.5,3,13,11,7,5,7,0,0.0,7,3,2025,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,0.1,36,1,0,0
2,6,0,0,0,10,36.4,26,19,4,5,7,4,0,0.0,8,3,2025,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0.0,35,0,0,0
1,2,0,0,0,8,36.4,20,0,2,4,2,4,1,13.0,8,3,2023,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0.0,8,0,0,0
7,8,3,1,1,67,15.3,24,11,3,3,2,8,1,69.0,10,4,2024,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18,0.10526315789473684,19,1,0,2
3,2,0,0,0,0,36.4,6,0,9,7,0,5,0,0.0,8,3,2023,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0.0,16,0,0,0
5,7,0,0,1,67,14.1,27,6,13,1,6,5,0,0.0,12,4,2023,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0.07692307692307693,26,1,0,2
2,6,3,0,0,12,44.8,27,5,11,5,7,2,1,13.0,10,4,2024,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0.0,28,0,0,0
6,10,4,1,0,52,56.8,27,7,14,4,4,9,1,12.0,1,1,2023,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,0.047619047619047616,29,0,0,1
2,3,0,0,1,11,36.4,5,3,4,0,2,7,1,38.0,7,3,2023,6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0.16666666666666666,9,0,0,0
0,4,1,1,1,37,45.4,1,13,10,6,7,8,0,0.0,8,3,2023,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0.3333333333333333,36,0,0,1
1,3,1,0,1,32,51.0,14,17,2,4,4,5,0,0.0,4,2,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0.16666666666666666,27,0,0,0
7,13,6,1,0,91,63.3,21,15,8,1,7,5,1,67.0,1,1,2025,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,26,0.037037037037037035,31,0,0,2
0,0,0,0,0,18,64.4,13,3,15,5,2,8,0,0.0,3,1,2023,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,25,0,0,0
0,5,1,0,1,0,14.5,3,14,11,3,5,7,1,49.0,3,1,2025,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0.14285714285714285,33,1,0,0
1,0,0,0,0,11,23.2,28,15,9,10,7,1,0,0.0,11,4,2023,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,41,1,0,0
3,6,2,0,1,38,10.4,20,11,0,5,0,4,1,11.0,1,1,2024,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,0.08333333333333333,16,1,0,1
3,2,3,0,0,32,3.7,13,19,1,1,2,2,1,81.0,12,4,2025,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0.0,23,1,0,0
4,6,2,0,0,18,48.9,19,9,10,0,0,6,0,0.0,8,3,2023,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0.0,19,0,0,0
0,3,3,0,0,59,9.5,25,6,3,9,0,9,0,0.0,1,1,2025,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0.0,18,1,0,1
3,6,3,1,0,52,33.7,8,0,1,6,5,4,1,62.0,7,3,2023,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0.07692307692307693,12,0,0,1
8,4,1,1,1,39,0.9,19,17,5,3,6,8,0,0.0,3,1,2024,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13,0.14285714285714285,31,1,0,1
0,0,3,1,0,0,21.5,27,2,14,2,7,9,1,78.0,6,2,2024,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0.25,25,1,0,0
0,1,3,0,0,0,36.4,12,18,15,0,2,6,0,0.0,5,2,2025,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0.0,35,0,0,0
3,2,3,1,1,4,26.7,23,16,3,5,4,4,0,0.0,9,3,2024,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0.2222222222222222,28,0,0,0
4,3,1,1,0,64,36.4,23,14,15,2,2,6,0,0.0,10,4,2024,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0.1111111111111111,33,0,0,1
2,6,1,0,1,27,36.4,26,7,1,5,0,8,0,0.0,5,2,2024,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0.1,13,0,0,0
2,7,1,1,1,80,59.0,21,2,7,1,6,3,1,24.0,3,1,2024,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0.18181818181818182,16,0,0,2
2,1,0,0,0,0,18.8,25,2,2,7,3,8,1,90.0,2,1,2025,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0.0,14,1,0,0
6,8,6,1,1,57,68.6,4,13,7,0,3,5,1,69.0,5,2,2025,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,0.09523809523809523,23,0,0,1
4,6,0,0,1,17,50.7,9,19,0,9,0,7,0,0.0,12,4,2024,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0.09090909090909091,28,0,0,0
